date,followers,friends,id,listed,positiveredicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 23:35:57 +0000,0,0,18755,0,neutral,0,Paradise Island for Android,Android,378,Android,chrisandrews305,Start playing Paradise Island on Android http://t.co/jMtaMa1bGq #Android #Androidgames #Gameinsight http://t.co/DnXDyWOShD
Fri  01 Mar 2013 23:38:02 +0000,2,11,18756,0,neutral,0,Paradise Island for Android,Android,183,Android,dainajb_daina,Start playing Paradise Island on Android http://t.co/VPsKFi2DnZ #Android #Androidgames #Gameinsight http://t.co/XwcnddWZJw
Fri  01 Mar 2013 18:43:32 +0000,528,114,18900,67,neutral,0,Plume??for??Android,Android,8712,Android,iamOlly,Just had a letter through from @lovefilm saying I can have 3 months free... How about you roll out a proper android app instead!
Fri  01 Mar 2013 18:48:11 +0000,160,181,18901,2,negative,0,Plume??for??Android,Android,25772,Android,ThughunterOO7,Amazon Mobile (Tablet) for #android finally available to download in the UK. - https://t.co/KFv7iLBZ4S
Fri  01 Mar 2013 19:12:03 +0000,71,80,18905,0,neutral,0,Plume??for??Android,Android,13366,Android,Born_A_QueT,?@MrTerryLee Kia got that Bin Laden Android phone that can take McDonald orders &amp; See Emoji's !!! ?????????? ??????????
Fri  01 Mar 2013 19:12:22 +0000,420,552,18906,19,positive,0,Plume??for??Android,Android,23470,Android,falloutboyy,Android users: what battery app do you recommend? Tried easy battery saver but it doesn't seem to be helping
Fri  01 Mar 2013 19:12:24 +0000,105,316,18907,4,negative,0,Plume??for??Android,Android,2115,Android,DroidRC1,Getting car fixed and TV is on General Hospital at the shop  why does everybody have a HTC hero!! WTF! At least its Android
Fri  01 Mar 2013 19:20:07 +0000,672,663,18908,11,positive,0,Plume??for??Android,Android,20303,Android,KoLoNjI_datMOFO,@drkapprentice @pattyeludwig I wanna go... I'll wear an android costume tho
Fri  01 Mar 2013 19:21:58 +0000,201,255,18909,7,negative,0,Plume??for??Android,Android,6353,Android,TheTechTemple,I guess a better question would be who's still running ice cream sandwich (Android 4.0)? Should get more responses on this one :-)
Fri  01 Mar 2013 19:24:06 +0000,0,0,18910,0,negative,0,Plume??for??Android,Android,2,Android,HashtagSum,@craggybug Hi Craig  we have just released an android app related to twitter hashtags. It would be great if you could review it. Thanks
Fri  01 Mar 2013 19:27:02 +0000,396,393,18911,0,negative,0,Plume??for??Android,Android,29269,Android,HatchetCity,@MissUnfoolish team android homie  fuck them lil boxes
Fri  01 Mar 2013 19:29:08 +0000,396,393,18912,0,neutral,0,Plume??for??Android,Android,29271,Android,HatchetCity,Smart ass RT @MissUnfoolish ?@HatchetCity: @MissUnfoolish team android homie  fuck them lil boxes?????????????????????????
Fri  01 Mar 2013 19:54:23 +0000,320,303,18913,4,positive,0,Plume??for??Android,Android,14843,Android,PizzaSharks,@chelsaya I love the android guy. Especially when there's an update. I think you're getting Jellybean!
Fri  01 Mar 2013 20:05:18 +0000,320,303,18915,4,negative,0,Plume??for??Android,Android,14848,Android,PizzaSharks,@chelsaya yeepp. The power of android + Samsung's personal touch to it = a fucking fantastic user experience. So smooth and fluid.
Fri  01 Mar 2013 20:09:47 +0000,82,270,18916,2,negative,0,Plume??for??Android,Android,3738,Android,N8Cee,@MrThedge hmm  that's strange. I use it on android  when did it start? What one are you looking for?  I kept the Thompson articles.
Fri  01 Mar 2013 20:13:34 +0000,860,625,18917,2,negative,0,Plume??for??Android,Android,71297,Android,Explicit_Kay_,Ugh im back to being an android user...nigga ain got no emoji
Fri  01 Mar 2013 20:16:39 +0000,168,157,18918,0,positive,0,Plume??for??Android,Android,5746,Android,joesixty,Listening to Lazy Love by Ne-Yo - Sent from PlayerPro@Android
Fri  01 Mar 2013 20:26:57 +0000,2048,1968,18920,17,negative,0,Plume??for??Android,Android,106528,Android,ThatDamnSmoove,Real niggas send emojis from the android
Fri  01 Mar 2013 20:32:31 +0000,81,655,18921,0,negative,0,Plume??for??Android,Android,2656,Android,MichaelOrtizzz,@Gatsby4815 Eh. Samsung and Apple are on the same level  really. I use an S3 because I prefer Android.
Fri  01 Mar 2013 20:44:45 +0000,91,131,18922,3,positive,0,Plume??for??Android,Android,23195,Android,tuffen007,This is my first tweet from my new android nexus for and I'm impressed
Fri  01 Mar 2013 21:08:14 +0000,34,14,18924,0,neutral,0,Plume??for??Android,Android,530,Android,iamtheboy,I freak in' built stuff in freakin' #Minecraft #mcpe on #android http://t.co/8s1OecirvI
Fri  01 Mar 2013 21:08:44 +0000,120,91,18925,3,positive,0,Plume??for??Android,Android,6149,Android,sbudden72,I'm helping @tuffen007 with android things and waiting for our curry to arrive.
Fri  01 Mar 2013 21:43:51 +0000,372,805,18926,8,positive,0,Plume??for??Android,Android,27705,Android,ibmskrissy,@DJIR_ is that app through a rooted android? I'm finally planning to root mine. #teamandroid lol
Fri  01 Mar 2013 21:59:16 +0000,370,584,18929,0,neutral,0,Plume??for??Android,Android,33557,Android,chrome_cherry,There are 10 #Twitter??apps for #Android
Fri  01 Mar 2013 22:02:21 +0000,21,71,18930,0,negative,0,Plume??for??Android,Android,456,Android,fWhlin,??@androidcentral Apple vs. Samsung: Damages cut by $450 Million  new trial ordered http://t.co/oODGKCZ7tf #android??
Fri  01 Mar 2013 22:06:14 +0000,1487,1065,18931,42,neutral,0,Plume??for??Android,Android,52041,Android,baphometx,Android 4.2.2 code now pushing to Android Open Source Project http://t.co/t31tJx4l50  - #android
Fri  01 Mar 2013 22:12:21 +0000,3029,2691,18932,106,negative,0,Plume??for??Android,Android,93066,Android,Arivene,When I Was Your Man por Bruno Mars en #SoundHound para Android.
http://t.co/z2DTv3pQHX,,,,,,,,,,,,
Fri  01 Mar 2013 22:21:08 +0000,43,63,18933,0,positive,0,Plume??for??Android,Android,4316,Android,DwannieD,Android phone for sale....if your interested Dm me
Fri  01 Mar 2013 22:24:08 +0000,0,0,18934,0,negative,0,Plume??for??Android,Android,3,Android,HashtagSum,@LarryAndroid Hi Larry. We have just released a free android app related to twitter hashtags. We would be glad if you can review it. Thanks
Fri  01 Mar 2013 22:28:40 +0000,1307,2002,18936,31,neutral,0,Plume??for??Android,Android,65887,Android,kombib,Advanced Android Application Development | ITAcademy - http://t.co/NL9RMyIfIw
Fri  01 Mar 2013 22:33:52 +0000,43,63,18937,0,negative,0,Plume??for??Android,Android,4320,Android,DwannieD,@Super_Beavs not fo this android hunny
Fri  01 Mar 2013 22:45:31 +0000,743,349,18938,3,negative,0,Plume??for??Android,Android,8238,Android,DayronElias,@Zite when are you guys gonna update the Android app??
Fri  01 Mar 2013 22:55:51 +0000,121,23,18939,8,neutral,0,Plume??for??Android,Android,14755,Android,DrLovePiston,REALLY? FOH RT @droid_life Friday Poll: How Many Widgets Do You Use? - http://t.co/RzY1P3WOSw #android
Fri  01 Mar 2013 23:04:47 +0000,0,2,18940,0,negative,0,Plume??for??Android,Android,3,Android,HashtagSum,@craggybuk Hi Craig  we just released a free android app to summarise any twitter hushtag. We would be grateful if you could review it :-)
Fri  01 Mar 2013 23:05:52 +0000,600,605,18941,16,neutral,0,Plume??for??Android,Android,33551,Android,racsozara,http://t.co/ud8Mh3IPYX update apk #android??#yeah
Fri  01 Mar 2013 23:07:11 +0000,161,258,18942,3,neutral,0,Plume??for??Android,Android,5692,Android,VinBagaDonuts,Ty brother @rickerbilly @High_On_Android @HughMcVea @Maddog94d @Ps3y3Ops @az_cat_chris @gunner6101 @mamtadezignz @mdowns989 @russlowe73 #ff
Fri  01 Mar 2013 23:07:15 +0000,126,144,18943,6,positive,0,Plume??for??Android,Android,3255,Android,ange_de_laube,someone pls link me to the Video.everyone is talking about!!! I am out of my house and have only my android so youtube is appreciated!!
Fri  01 Mar 2013 23:08:18 +0000,102,339,18944,0,neutral,0,Plume??for??Android,Android,7079,Android,richardoftheyr,I want android 4.2 @verizonwireless so i can have #dashclock
Fri  01 Mar 2013 23:15:09 +0000,167,230,18946,0,positive,0,Plume??for??Android,Android,7227,Android,RoLLin_KuSh,I wanna start working on this android app but my mind to fixed on last night
Fri  01 Mar 2013 23:16:44 +0000,360,256,18947,24,negative,0,Plume??for??Android,Android,39578,Android,MLSFAN20,@LaFemmeLoca Go Live! So happy they finally brought this for android phones and tablets this year! #finally
Fri  01 Mar 2013 23:28:41 +0000,772,795,18948,27,negative,0,Plume??for??Android,Android,34354,Android,_tiger13,[REVIEW] a-JAYS One+ ; Looking to one-up your Android Headphone Experience - http://t.co/Xr6n9ChKwQ @Phrased_by_JAYS
Fri  01 Mar 2013 21:08:55 +0000,27,53,19229,0,neutral,0,Rock the Vegas for Android,Android,158,Android,deionbrown1021,I've just received an achievement: Expert on luxury http://t.co/DgGqADMIh6 #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:05:37 +0000,14,39,19230,1,neutral,0,Rock the Vegas for Android,Android,1275,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/Mug4c3jwiT
Fri  01 Mar 2013 22:07:24 +0000,14,39,19231,1,neutral,0,Rock the Vegas for Android,Android,1278,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/OkrrzcJrfY
Fri  01 Mar 2013 22:07:37 +0000,14,39,19232,1,neutral,0,Rock the Vegas for Android,Android,1279,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/ACyEt5NZdk
Fri  01 Mar 2013 22:09:02 +0000,14,39,19233,1,neutral,0,Rock the Vegas for Android,Android,1281,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/f2Zlk8poyK
Fri  01 Mar 2013 22:09:26 +0000,14,39,19234,1,neutral,0,Rock the Vegas for Android,Android,1281,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/sF7KmWtyJU
Fri  01 Mar 2013 22:09:45 +0000,14,39,19235,1,neutral,0,Rock the Vegas for Android,Android,1282,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/36Zritwjll
Fri  01 Mar 2013 22:29:43 +0000,20,282,19236,0,neutral,0,Rock the Vegas for Android,Android,180,Android,tae611,just reached level 21 on Rock The Vegas on my Android http://t.co/Jui2HGzKft #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:38:05 +0000,14,39,19237,1,neutral,0,Rock the Vegas for Android,Android,1283,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/3A4i4ULXYD
Fri  01 Mar 2013 22:38:37 +0000,14,39,19238,1,neutral,0,Rock the Vegas for Android,Android,1284,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/nVDJKbvxZE
Fri  01 Mar 2013 22:39:28 +0000,14,39,19239,1,neutral,0,Rock the Vegas for Android,Android,1285,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/xXxwRJGaZ5
Fri  01 Mar 2013 22:40:43 +0000,14,39,19240,1,neutral,0,Rock the Vegas for Android,Android,1287,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/hVpCz1LNHb
Fri  01 Mar 2013 22:41:20 +0000,14,39,19241,1,neutral,0,Rock the Vegas for Android,Android,1289,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/OOX4DIlBrw
Fri  01 Mar 2013 22:41:52 +0000,14,39,19242,1,neutral,0,Rock the Vegas for Android,Android,1289,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/e2heLd7ePx
Fri  01 Mar 2013 22:44:04 +0000,14,39,19243,1,neutral,0,Rock the Vegas for Android,Android,1291,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/XQaXEvdtEb
Fri  01 Mar 2013 22:44:36 +0000,14,39,19244,1,neutral,0,Rock the Vegas for Android,Android,1293,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/iBITcOrHx0
Fri  01 Mar 2013 22:45:23 +0000,14,39,19245,1,neutral,0,Rock the Vegas for Android,Android,1294,Android,Hoovera27,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/zNwusovJzC
Fri  01 Mar 2013 22:49:49 +0000,0,0,19246,0,neutral,0,Rock the Vegas for Android,Android,275,Android,WmWmorris,Start playing Rock the Vegas on Android! http://t.co/QnqM1ulgYD #Android #Androidgames #Gameinsight http://t.co/774konP8vy
Fri  01 Mar 2013 22:50:02 +0000,0,0,19247,0,neutral,0,Rock the Vegas for Android,Android,277,Android,WmWmorris,Start playing Rock the Vegas on Android! http://t.co/QnqM1ulgYD #Android #Androidgames #Gameinsight http://t.co/GlRjoGWAQw
Fri  01 Mar 2013 22:50:14 +0000,0,0,19248,0,neutral,0,Rock the Vegas for Android,Android,277,Android,WmWmorris,Start playing Rock the Vegas on Android! http://t.co/QnqM1ulgYD #Android #Androidgames #Gameinsight http://t.co/RFGEelQ4uB
Fri  01 Mar 2013 22:54:08 +0000,59,162,19249,1,neutral,0,Rock the Vegas for Android,Android,454,Android,britt_coleman,I've just received an achievement: City of the Sun http://t.co/f0IUD73dKI #Android #Androidgames #Gameinsight
Fri  01 Mar 2013 22:56:25 +0000,2,2,19250,0,neutral,0,Rock the Vegas for Android,Android,1370,Android,durdur24,Start playing Rock the Vegas on Android! http://t.co/MyQNcy8Awi #Android #Androidgames #Gameinsight http://t.co/LLk7WWAN4p
Fri  01 Mar 2013 19:49:56 +0000,127,207,19379,5,positive,0,Sleep as Android,Android,13849,Android,himekawa_miyu,Went to bed and does not want to be interrupted any more! 03/02 4:49 (Sleep as Android)
Fri  01 Mar 2013 20:07:01 +0000,1274,1412,19380,28,positive,0,Sleep as Android,Android,879,Android,taxwakaba,Went to bed and does not want to be interrupted any more! 03/02 5:07 (Sleep as Android)
Fri  01 Mar 2013 20:30:05 +0000,35,22,19381,0,positive,0,Sleep as Android,Android,4769,Android,SusanoJapan,Went to bed and does not want to be disturbed! 03/02 5:30 (Sleep as Android)
Fri  01 Mar 2013 20:45:04 +0000,26,52,19382,0,positive,0,Sleep as Android,Android,1852,Android,sayogarasu,Went to bed and does not want to be interrupted any more! 03/02 5:45 (Sleep as Android)
Fri  01 Mar 2013 21:45:07 +0000,2,1,19383,0,positive,0,Sleep as Android,Android,184,Android,Suiminlog,Went to bed and does not want to be interrupted any more! 03/02 6:45 (Sleep as Android)
Fri  01 Mar 2013 22:29:14 +0000,37,89,19384,3,positive,0,Sleep as Android,Android,1811,Android,sbmmo2ri,Went to bed and does not want to be interrupted any more! 03/02 7:29 (Sleep as Android)
Fri  01 Mar 2013 22:39:12 +0000,2620,457,19385,39,neutral,0,Sleep as Android,Android,98305,Android,ifinxz,Just woke up! Sleep as Android Sleep Record  01/03 23:29 http://t.co/SNttV8gKPq
Fri  01 Mar 2013 23:07:29 +0000,1040,575,19386,101,positive,0,Sleep as Android,Android,74200,Android,takahashi365,Went to bed and does not want to be interrupted any more! 03/02 8:07 (Sleep as Android)
Fri  01 Mar 2013 23:20:26 +0000,46,151,19387,0,positive,0,Slices for Android,Android,1349,Android,cdysthe,SwiftKey saves me time - I am 50% more efficient at typing thanks to SwiftKey! Get it for Android at http://swiftkey . net #fb
Fri  01 Mar 2013 18:59:24 +0000,221,622,19569,3,positive,0,SwiftKey personalization,Android,875,Android,K4isS4,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/7MGipWcAaH
Fri  01 Mar 2013 19:18:24 +0000,769,448,19570,6,positive,0,SwiftKey personalization,Android,9166,Android,badfishinareef,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/b3NobWl2Z1
Fri  01 Mar 2013 20:05:51 +0000,195,307,19571,2,positive,0,SwiftKey personalization,Android,7110,Android,maGz74,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/rIrEO176y9
Fri  01 Mar 2013 21:00:58 +0000,735,1747,19572,10,positive,0,SwiftKey personalization,Android,970,Android,nickprieve,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/1dwL1LOUzo
Fri  01 Mar 2013 21:03:18 +0000,100,83,19573,7,positive,0,SwiftKey personalization,Android,8956,Android,Reine71,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/1NKkiszPyu
Fri  01 Mar 2013 21:13:47 +0000,386,356,19574,0,positive,0,SwiftKey personalization,Android,14341,Android,BDNCHRIS,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/IZmVHsHSv0
Fri  01 Mar 2013 21:33:31 +0000,354,1817,19575,0,positive,0,SwiftKey personalization,Android,649,Android,Felipe_Ribeiiro,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/VrifqtNhw6
Fri  01 Mar 2013 21:49:22 +0000,293,943,19576,2,positive,0,SwiftKey personalization,Android,494,Android,StphanePicard1,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/tkJYO3g0r6
Fri  01 Mar 2013 21:54:11 +0000,503,627,19577,7,positive,0,SwiftKey personalization,Android,2080,Android,tachiaos,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/JjUPZvR7Ng
Fri  01 Mar 2013 22:23:19 +0000,237,136,19578,0,positive,0,SwiftKey personalization,Android,12288,Android,TheGoogje,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/yDo6El8cH4
Fri  01 Mar 2013 22:25:03 +0000,284,1223,19579,2,positive,0,SwiftKey personalization,Android,4700,Android,SechellHarrison,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/xWjROEI93P
Fri  01 Mar 2013 22:50:00 +0000,166,263,19580,2,positive,0,SwiftKey personalization,Android,9060,Android,MayhillBoi,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/69eNKWKtqO
Fri  01 Mar 2013 22:50:55 +0000,200,118,19581,7,positive,0,SwiftKey personalization,Android,5350,Android,pr3mut05,I've just personalized @SwiftKey for Android with my Twitter posts! Get it free at http://t.co/QsoP29wHyk
