,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
23028,23467,missnishaaty,Fri  01 Mar 2013 19:22:54 +0000,Twitter for BlackBerry??,0,@18Bailz18 sorry that I took do long to   twitter on a blackberry wired and slow :),72,115,0,692,BlackBerry,Blackberry
23029,23468,_exampleisgod,Fri  01 Mar 2013 19:23:22 +0000,Twitter for BlackBerry??,0,Why do blackberry cameras have such crap quality? But 28/02/13  @example live at LG Arena! ??? http://t.co/CQW50mZy7M,1259,767,0,1465,BlackBerry,Blackberry
23030,23469,StephenBB81,Fri  01 Mar 2013 19:23:26 +0000,Twitter for BlackBerry??,0,@almajwilson70. @BlackBerry is continuously improving BB10   the update makes bedsidemode better  and fixes some issues with screen rotation,530,9955,20,501,BlackBerry,Blackberry
23031,23470,ZaynerLary1D,Fri  01 Mar 2013 19:23:26 +0000,Twitter for BlackBerry??,0,@horanify you have blackberry?,4614,26983,0,4514,BlackBerry,Blackberry
23033,23472,matt_ashby7,Fri  01 Mar 2013 19:23:47 +0000,Twitter for BlackBerry??,0,Last day with this phone. Will feel so weird having a phone that works properly  Blackberry problemzZ,178,335,0,143,BlackBerry,Blackberry
23035,23474,happytee2012,Fri  01 Mar 2013 19:23:53 +0000,Twitter for BlackBerry??,0,What is Blackberry in YORUBA?,113,1910,0,108,BlackBerry,Blackberry
23036,23475,ReeciaR,Fri  01 Mar 2013 19:24:25 +0000,Twitter for BlackBerry??,0,Should I get the blackberry z10?,116,2216,1,177,BlackBerry,Blackberry
23038,23477,coleheighton,Fri  01 Mar 2013 19:24:43 +0000,Twitter for BlackBerry??,0,@zacksheehan5 blackberry curve,101,538,0,50,BlackBerry,Blackberry
23039,23478,AndrewBennett93,Fri  01 Mar 2013 19:24:45 +0000,Twitter for BlackBerry??,0,Blackberry batteries are shit!,120,2235,0,198,BlackBerry,Blackberry
23040,23479,thatnigg4,Fri  01 Mar 2013 19:25:15 +0000,Twitter for BlackBerry??,0,@dannyp6611 do you wanna buy a blackberry bold 9900 for 100,150,408,0,127,BlackBerry,Blackberry
23041,23480,dan1shmemon,Fri  01 Mar 2013 19:25:20 +0000,Twitter for BlackBerry??,0,#FF @vik_1on1 the man who Invented this Path breaking BlackBerry 10 OS.,2565,14048,10,576,BlackBerry,Blackberry
23042,23481,dan1shmemon,Fri  01 Mar 2013 19:25:20 +0000,Twitter for BlackBerry??,0,#FF @vik_1on1 the man who Invented this Path breaking BlackBerry 10 OS.,2564,14043,10,575,BlackBerry,Blackberry
23043,23482,Adilluminati,Fri  01 Mar 2013 19:25:50 +0000,Twitter for BlackBerry??,0,@BlackBerry fuck you and your phones,170,5529,1,259,BlackBerry,Blackberry
23044,23483,ronnienid,Fri  01 Mar 2013 19:26:02 +0000,Twitter for BlackBerry??,0,@BlackBerry #BlackBerry10 #BlackBerry,0,4,0,1,BlackBerry,Blackberry
23045,23484,obanchrist,Fri  01 Mar 2013 19:26:54 +0000,Twitter for BlackBerry??,0,@HulkShare why is that your site's difficult to open on blackberry?,268,1976,1,600,BlackBerry,Blackberry
23046,23485,britishbot,Fri  01 Mar 2013 19:27:11 +0000,Twitter for BlackBerry??,0,Basically  don't buy a blackberry. 'a' 'b' 'e' and 'f' buttons get stuck. It freezes  there slow. They break. THEY.ARE.FUCKING.SHIT. K?,60,891,0,40,BlackBerry,Blackberry
23047,23486,iam_xton,Fri  01 Mar 2013 19:28:34 +0000,Twitter for BlackBerry??,0,"LoL""@iam_ojay: My relationship is like blackberry Z10. i don?€?t have blackberry Z10""",188,8398,1,187,BlackBerry,Blackberry
23048,23487,LuSahDee,Fri  01 Mar 2013 19:28:42 +0000,Twitter for BlackBerry??,0,How does this new MTN BlackBerry Absolute Work  can somebody help me???,159,4621,0,126,BlackBerry,Blackberry
23049,23488,RicLowe,Fri  01 Mar 2013 19:28:47 +0000,Twitter for BlackBerry??,0,@laurenjadepope am still in the dark ages with my blackberry,480,7145,2,941,BlackBerry,Blackberry
23050,23489,Dorian514,Fri  01 Mar 2013 19:28:52 +0000,Twitter for BlackBerry??,0,6 hours for my BlackBerry to die ...,1566,11976,0,139,BlackBerry,Blackberry
23051,23490,TylerHaywahe69,Fri  01 Mar 2013 19:28:55 +0000,Twitter for BlackBerry??,0,I will have my BlackBerry Messenger up n going soon... Soooo.... Who wants 2 add me??...,36,944,0,150,BlackBerry,Blackberry
23052,23491,PUNchayati,Fri  01 Mar 2013 19:29:44 +0000,Twitter for BlackBerry??,0,3 mistakes of my life.. 1. Buying blackberry 2. Buying blackberry 3. Buying blackberry #hangs,173,4301,3,384,BlackBerry,Blackberry
23053,23492,Iam_volltz,Fri  01 Mar 2013 19:30:36 +0000,Twitter for BlackBerry??,0,Cc that ur friend you Can Sell for a blackberry charger ?,5887,32423,7,3524,BlackBerry,Blackberry
23054,23493,jaackk_e,Fri  01 Mar 2013 19:30:36 +0000,Twitter for BlackBerry??,0,Gonna have to send my phone back again  still not fixed. Fucking BlackBerry!,412,6529,1,347,BlackBerry,Blackberry
23055,23494,demi_colk,Fri  01 Mar 2013 19:30:42 +0000,Twitter for BlackBerry??,0,No more blackberry tomorrow FUCK YES,441,8473,0,127,BlackBerry,Blackberry
23056,23495,mrscrippen24,Fri  01 Mar 2013 19:30:53 +0000,Twitter for BlackBerry??,0,On meh blackberry whooooaaaaa!!,880,659,1,1895,BlackBerry,Blackberry
23058,23497,paigeaneesa,Fri  01 Mar 2013 19:31:17 +0000,Twitter for BlackBerry??,0,When your blackberry decides to delete everyone #Life,288,4029,1,868,BlackBerry,Blackberry
23059,23498,swagminatti,Fri  01 Mar 2013 19:31:48 +0000,Twitter for BlackBerry??,0,"Only if the charger is original ...@LohdLippi ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""",656,68133,4,411,BlackBerry,Blackberry
23060,23499,yoitsdeuce,Fri  01 Mar 2013 19:31:59 +0000,Twitter for BlackBerry??,0,"Cc @konyinsol_A ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""",1905,44118,0,906,BlackBerry,Blackberry
23061,23500,khadeejaat,Fri  01 Mar 2013 19:32:18 +0000,Twitter for BlackBerry??,0,"Cc @Iam_volltz ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""",1709,33490,18,1104,BlackBerry,Blackberry
23063,23502,princess170,Fri  01 Mar 2013 19:32:34 +0000,Twitter for BlackBerry??,0,@BecciAnn84 a new blackberry! X,99,968,0,305,BlackBerry,Blackberry
23064,23503,El_blaque,Fri  01 Mar 2013 19:33:33 +0000,Twitter for BlackBerry??,0,"Lmfao ""@swagminatti: Only if the charger is original ...@LohdLippi ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""""",1054,101277,4,904,BlackBerry,Blackberry
23066,23505,AisheyKaseyy,Fri  01 Mar 2013 19:33:52 +0000,Twitter for BlackBerry??,0,Most of my pictures were taken on my blackberry  the others because someone wanted to see what I look like at that specific moment,1145,15193,0,577,BlackBerry,Blackberry
23067,23506,mo7ammadsalem,Fri  01 Mar 2013 19:33:54 +0000,Twitter for BlackBerry??,0,blackberry pin  scan for join http://t.co/T9emR4ymdE,65,721,0,156,BlackBerry,Blackberry
23068,23507,jorgekaffa,Fri  01 Mar 2013 19:34:05 +0000,Twitter for BlackBerry??,0,@mercado_cde vendo BlackBerry 4g torch 9810 barato,428,1114,0,678,BlackBerry,Blackberry
23069,23508,Analizaaaa,Fri  01 Mar 2013 19:34:18 +0000,Twitter for BlackBerry??,0,When you're pissed off already and your blackberry decides to show that stupid fucking black clock that loads,275,5177,0,201,BlackBerry,Blackberry
23070,23509,vintagedelreyy,Fri  01 Mar 2013 19:34:24 +0000,Twitter for BlackBerry??,0,brian has a better blackberry than me.,147,60286,0,126,BlackBerry,Blackberry
23071,23510,inkadrible,Fri  01 Mar 2013 19:34:31 +0000,Twitter for BlackBerry??,0,My phone shut off twice now and my battery drained wtf is wrong with this stupid blackberry,122,153,0,249,BlackBerry,Blackberry
23073,23512,jen_juniper,Fri  01 Mar 2013 19:34:38 +0000,Twitter for BlackBerry??,0,When you see a flashing red fault light on a metrolink ticket machine and think  'ooh  a message!' you know it's time to bin the blackberry.,188,3950,4,231,BlackBerry,Blackberry
23074,23513,gabrielsfriend,Fri  01 Mar 2013 19:34:55 +0000,Twitter for BlackBerry??,0,Just ordered the new #BlackBerry #Z10 via @vodafone_de business team for 85 ??? net. Delivery for march 8th.,0,11,0,11,BlackBerry,Blackberry
23076,23515,xxlaurenforde,Fri  01 Mar 2013 19:35:03 +0000,Twitter for BlackBerry??,0,@Blackberry when I change my bbm picture it changes on my phone but not on other peoples phones helppp,214,2965,15,99,BlackBerry,Blackberry
23077,23516,AbstractPrinces,Fri  01 Mar 2013 19:35:11 +0000,Twitter for BlackBerry??,0,I'm kind of excited about the new blackberry...  #random,658,28290,21,576,BlackBerry,Blackberry
23078,23517,mr_s3ngh,Fri  01 Mar 2013 19:35:20 +0000,Twitter for BlackBerry??,0,But since its a shitty blackberry  I can't get keek on here and can't upload it this way  so I put the video on my laptop,458,15399,2,639,BlackBerry,Blackberry
23079,23518,KianVan,Fri  01 Mar 2013 19:35:26 +0000,Twitter for BlackBerry??,0,Does jb have a blackberry or a i phone,3,3,0,0,BlackBerry,Blackberry
23080,23519,Majjjjjj,Fri  01 Mar 2013 19:35:27 +0000,Twitter for BlackBerry??,0,Dear BlackBerry   please stop changing my rude words into nice ones. You piece of shut!,3466,2382,0,1301,BlackBerry,Blackberry
23081,23520,DaboySid,Fri  01 Mar 2013 19:35:34 +0000,Twitter for BlackBerry??,0,@Krysy_XD kml kryssy wa u want me do I have a blackberry anno my edge never off and I alright wbu,104,4670,0,144,BlackBerry,Blackberry
23082,23521,Grace_Madge,Fri  01 Mar 2013 19:35:44 +0000,Twitter for BlackBerry??,0,Last tweet before phone dies. &lt;/3 ducking BlackBerry batteries!!!,77,1682,0,142,BlackBerry,Blackberry
23083,23522,farid_sahabi,Fri  01 Mar 2013 19:35:46 +0000,Twitter for BlackBerry??,0,Why the fuck do I see 5 year old kids with a blackberry and service ?!???!!!,111,1756,0,99,BlackBerry,Blackberry
23085,23524,DeejayMedals,Fri  01 Mar 2013 19:35:58 +0000,Twitter for BlackBerry??,0,"Even it's fake I'll manage it cc @TheClassCaptain ati @OluwaBliN   ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""""",513,27691,1,305,BlackBerry,Blackberry
23087,23526,PAPE908,Fri  01 Mar 2013 19:36:43 +0000,Twitter for BlackBerry??,0,That awesome moment when you here a blackberry alert that's not yours.,240,4445,2,276,BlackBerry,Blackberry
23088,23527,MissASkarsgard,Fri  01 Mar 2013 19:37:08 +0000,Twitter for BlackBerry??,0,@SallySeltmann your song 'Harmony to my heartbeat' is really nice but it won't get off my blackberry &gt;_&lt; :P,93,2103,1,88,BlackBerry,Blackberry
23089,23528,djshawnyb,Fri  01 Mar 2013 19:37:10 +0000,Twitter for BlackBerry??,0,@BlackBerry_ZA What is the next model of BlackBerry coming out for OS7 after the 9900?,1937,21469,24,2033,BlackBerry,Blackberry
23090,23529,MachaelaAlyce,Fri  01 Mar 2013 19:37:10 +0000,Twitter for BlackBerry??,0,I think I may be the only person in the world that still has a blackberry,403,16998,0,97,BlackBerry,Blackberry
23091,23530,Zitontuli77,Fri  01 Mar 2013 19:37:13 +0000,Twitter for BlackBerry??,0,What the fuck is wrong with Cell C network I should keep re booting my blackberry now fuck,25,124,0,58,BlackBerry,Blackberry
23093,23532,dan1shmemon,Fri  01 Mar 2013 19:37:27 +0000,Twitter for BlackBerry??,0,And I'm pretty sure this @Hikeapp for BlackBerry 10 is coming soon.,2565,14046,10,576,BlackBerry,Blackberry
23094,23533,GalpinGeorge,Fri  01 Mar 2013 19:37:36 +0000,Twitter for BlackBerry??,0,Woo my old samsung charger works on my blackberry,74,6,0,59,BlackBerry,Blackberry
23095,23534,IamLadybosss,Fri  01 Mar 2013 19:38:01 +0000,Twitter for BlackBerry??,0,Was it just me or did MTN actually decide not to function for blackberry users today?,248,900,0,221,BlackBerry,Blackberry
23097,23536,JuanesBarreto,Fri  01 Mar 2013 19:38:10 +0000,Twitter for BlackBerry??,0,En $1.500 BlackBerry Q10 http://t.co/gwTvVbkUSF,346,12319,0,400,BlackBerry,Blackberry
23098,23537,deegoldstrawX,Fri  01 Mar 2013 19:38:29 +0000,Twitter for BlackBerry??,0,@_lotusflb eeee am good thanks baby are you? And I can't see what them black boxes are waa stupid blackberry :( xxxxx,332,2949,0,771,BlackBerry,Blackberry
23099,23538,BarbieBetz,Fri  01 Mar 2013 19:38:38 +0000,Twitter for BlackBerry??,0,Wow  I can't wait to get rid of my Blackberry.,10201,993,42,781,BlackBerry,Blackberry
23100,23539,mychemicalfart,Fri  01 Mar 2013 19:38:46 +0000,Twitter for BlackBerry??,0,I hate you @blackberry,365,16104,1,200,BlackBerry,Blackberry
23101,23540,bieberbiersack,Fri  01 Mar 2013 19:40:30 +0000,Twitter for BlackBerry??,0,@HopeBelieber1 I can't watch it on my blackberry dayum,568,5672,0,1109,BlackBerry,Blackberry
23102,23541,guisellaoa,Fri  01 Mar 2013 19:40:36 +0000,Twitter for BlackBerry??,0,Vendo blackberry Bold 5,131,1352,0,196,BlackBerry,Blackberry
23103,23542,StephenBB81,Fri  01 Mar 2013 19:49:28 +0000,Twitter for BlackBerry??,0,Message to Nokia CEO:  you've got a LOT of work todo to get this BlackBerry customer to even give you a second look.  #qwerty_FTW,530,9957,20,501,BlackBerry,Blackberry
23104,23543,jademcardleX,Fri  01 Mar 2013 19:49:42 +0000,Twitter for BlackBerry??,0,@kayleiiighxx. Not a blackberry!,1470,8723,1,1688,BlackBerry,Blackberry
23105,23544,GabrieleMollica,Fri  01 Mar 2013 19:49:52 +0000,Twitter for BlackBerry??,0,BlackBerry Bridge for BlackBerry 10 updated to v3.0.9.8 http://t.co/Ihx0olMUjp http://t.co/PhgNlPcXPg Finally!,68,1308,1,202,BlackBerry,Blackberry
23106,23545,emschmittgens,Fri  01 Mar 2013 19:50:24 +0000,Twitter for BlackBerry??,0,I wouldn't mind having the new blackberry z10!! Once you go BLACKberry you never go BACK!,92,3521,0,126,BlackBerry,Blackberry
23107,23546,_laloosh_,Fri  01 Mar 2013 19:50:30 +0000,Twitter for BlackBerry??,0,#PT taken by my blackberry camera. Btw :p,75,1749,0,60,BlackBerry,Blackberry
23108,23547,Rog_Jay85,Fri  01 Mar 2013 19:50:38 +0000,Twitter for BlackBerry??,0,@UCMeh lol  its a blackberry Mitch! O  thanks for the charger to my brick nokia,3,31,1,9,BlackBerry,Blackberry
23109,23548,Me_feezah,Fri  01 Mar 2013 19:50:41 +0000,Twitter for BlackBerry??,0,"@ayarimson :D ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""",440,3404,1,256,BlackBerry,Blackberry
23110,23549,imprincessminxy,Fri  01 Mar 2013 19:51:04 +0000,Twitter for BlackBerry??,0,The amount of time my Smartphone spends plugged in Charging  you may as well call it a Land-Line.Lol. #BlackBerry #problems,1289,6725,15,59,BlackBerry,Blackberry
23111,23550,lea_daviesX,Fri  01 Mar 2013 19:51:16 +0000,Twitter for BlackBerry??,0,Can't cope having a blackberry #nomatestospeakto,650,16816,1,322,BlackBerry,Blackberry
23112,23551,sophiee_mcgee,Fri  01 Mar 2013 19:51:25 +0000,Twitter for BlackBerry??,0,twitter on blackberry is literally the shittest thing ever,187,521,0,177,BlackBerry,Blackberry
23113,23552,CaraaNiamh,Fri  01 Mar 2013 19:51:31 +0000,Twitter for BlackBerry??,0,Blackberry's are so loud,203,5730,0,200,BlackBerry,Blackberry
23114,23553,sarahbouery,Fri  01 Mar 2013 19:51:39 +0000,Twitter for BlackBerry??,0,I still love the blackberry keyboard's clicking,176,4558,0,231,BlackBerry,Blackberry
23115,23554,Omolemo23,Fri  01 Mar 2013 19:51:40 +0000,Twitter for BlackBerry??,0,Blackberry Z10 isn't in the USA yet *laughing*,60,358,0,120,BlackBerry,Blackberry
23116,23555,caitlin891,Fri  01 Mar 2013 19:51:56 +0000,Twitter for BlackBerry??,0,@unsocialfreak_ I've re-set my old blackberry up so I can text on this  sorry what's your number?xxxx,193,1906,0,264,BlackBerry,Blackberry
23117,23556,Fashabs,Fri  01 Mar 2013 19:52:21 +0000,Twitter for BlackBerry??,0,"I wee sell y'all ""@towbhi: Cc @Fashabs ""@jolfad: Cc @Dougieholic RT @Questionnier: Cc that ur friend you Can Sell for a blackberry",794,30763,4,733,BlackBerry,Blackberry
23118,23557,FloydUbong,Fri  01 Mar 2013 19:52:21 +0000,Twitter for BlackBerry??,0,"""@HolyMalamComedy: We all have one small Nokia Phone we use to support our Blackberry cos we don't trust BB batteries..RT if you agree""",23,11,0,68,BlackBerry,Blackberry
23120,23559,opsyhussle,Fri  01 Mar 2013 19:53:37 +0000,Twitter for BlackBerry??,0,"Phucking blackberry..""@Lamie_lava: Mine too ""@opsyhussle: My fone can't go a day without needing a restart...""""",1060,41754,3,937,BlackBerry,Blackberry
23121,23560,liyah_cupcake,Fri  01 Mar 2013 19:53:49 +0000,Twitter for BlackBerry??,0,Dumb stupid blackberry .. Due to get a new phone like sooon sooon *sigh *,160,4603,0,281,BlackBerry,Blackberry
23122,23561,YoloFuckYouAll,Fri  01 Mar 2013 19:53:53 +0000,Twitter for BlackBerry??,0,I'm not on my own Blackberry so if you kik me I can't reply yet until I get on mine,5,450,0,5,BlackBerry,Blackberry
23123,23562,WarrenY2J,Fri  01 Mar 2013 19:53:54 +0000,Twitter for BlackBerry??,0,Might get the new phone tomorrow  goodbye blackberry. Its been nice knowing you for 2 years.,225,13382,0,87,BlackBerry,Blackberry
23124,23563,Shots_sammm,Fri  01 Mar 2013 19:54:49 +0000,Twitter for BlackBerry??,0,Blackberry's are a waste of fucking time.,481,4206,1,375,BlackBerry,Blackberry
23126,23565,melridout,Fri  01 Mar 2013 19:55:43 +0000,Twitter for BlackBerry??,0,Just over a month then I can finally never see this crapy blackberry again,401,1639,1,283,BlackBerry,Blackberry
23127,23566,imprincessminxy,Fri  01 Mar 2013 19:56:08 +0000,Twitter for BlackBerry??,0,Oh and that annoying clock that comes when we use this stupid fone. Sick Blackberry.Hope next upgrades focus on gud batt n the clock removal,1289,6726,15,59,BlackBerry,Blackberry
23128,23567,YoungCraig,Fri  01 Mar 2013 19:56:30 +0000,Twitter for BlackBerry??,0,@CalumMclaughlin Not the best on a Blackberry mate... http://t.co/YGBckrRDKe,172,5150,1,302,BlackBerry,Blackberry
23131,23570,LexieLovesMinaj,Fri  01 Mar 2013 19:57:00 +0000,Twitter for BlackBerry??,0,Blackberry's used to be like the best....,935,3627,5,520,BlackBerry,Blackberry
23132,23571,prinzygaga13,Fri  01 Mar 2013 19:57:14 +0000,Twitter for BlackBerry??,0,The definition of #Irony is #BlackBerry being summed us a #Smartphone,87,2055,0,161,BlackBerry,Blackberry
23133,23572,ZakesDaHustler,Fri  01 Mar 2013 19:57:25 +0000,Twitter for BlackBerry??,0,This BlackBerry time thing  will make me flip my phone like I am flipping pancakes! Nxa!!! *Irritated!!*,58,3309,0,129,BlackBerry,Blackberry
23136,23575,taylorwillmore,Fri  01 Mar 2013 19:57:47 +0000,Twitter for BlackBerry??,0,I associate blackberry's with chavs  so that makes me a chav  help,2952,4368,3,244,BlackBerry,Blackberry
23137,23576,fluffycarpet,Fri  01 Mar 2013 19:57:48 +0000,Twitter for BlackBerry??,0,Twitter for the Blackberry is crap. It is currently taking 22 hours to update tweets I and other people make. :(,222,422,0,339,BlackBerry,Blackberry
23139,23578,SatansSlut69,Fri  01 Mar 2013 19:58:38 +0000,Twitter for BlackBerry??,0,Fucking blackberry twitter,237,8454,0,385,BlackBerry,Blackberry
23140,23579,jessl0lwbu_,Fri  01 Mar 2013 19:58:39 +0000,Twitter for BlackBerry??,0,Blackberry battery life is crap!!,1433,8042,0,589,BlackBerry,Blackberry
23141,23580,lakiTtYSexii,Fri  01 Mar 2013 19:58:46 +0000,Twitter for BlackBerry??,0,Blackberry,386,12656,3,58,BlackBerry,Blackberry
23142,23581,CharlieHucker,Fri  01 Mar 2013 19:59:05 +0000,Twitter for BlackBerry??,0,Just realised how amazing the trackpad is on a blackberry  just the way it works! Even though I hate bb's now,458,1871,0,472,BlackBerry,Blackberry
23143,23582,MrsElleStylesxx,Fri  01 Mar 2013 19:59:35 +0000,Twitter for BlackBerry??,0,I swear I spend my whole life on my blackberry.,66,61,0,82,BlackBerry,Blackberry
23144,23583,pms_rox,Fri  01 Mar 2013 19:59:41 +0000,Twitter for BlackBerry??,0,@WHATSaDavid I would but I'm using my blackberry so I can't get video chats :( #depressed,19,303,0,35,BlackBerry,Blackberry
23146,23585,6foot_four,Fri  01 Mar 2013 20:00:13 +0000,Twitter for BlackBerry??,0,Will accept non nudes any time of the day...straight to my blackberry LMAO,92,11964,0,139,BlackBerry,Blackberry
23147,23586,vikzykay,Fri  01 Mar 2013 20:00:19 +0000,Twitter for BlackBerry??,0,"@Questionnier RT""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""",94,1364,1,146,BlackBerry,Blackberry
