id,predicted,text
7032,u,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/btOHfxcTtv
7043,u,I've collected 346 gold coins! http://t.co/ImEBDQ5Tbq #android  #androidgames  #gameinsight
7064,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/x2fkQrc6Nl
7073,u,I've harvested 517 of food! http://t.co/Q5tUdk8znU #android  #androidgames  #gameinsight
7091,u,I've collected 24 315 gold coins! http://t.co/2QaSVSUoaS #android  #androidgames  #gameinsight
7094,u,I have completed the quest 'Build 2 Cauldrons.' in the #Android game The Tribez. http://t.co/nBkJABJk5u #androidgames  #gameinsight
7097,u,I've collected 43 810 gold coins! http://t.co/AYzRCRnP5X #android  #androidgames  #gameinsight
7098,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/wb0pKjKehg
7099,p,Game on Android. Part I http://t.co/zTSJoxcaXk
7124,p,RT @wired: Recent Top Stories: Samsung Wallet Is Just Like Passbook  But on Android http://t.co/KCnGtkRvuQ
7125,u,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/YpZql6Xp9I
7127,u,@theXiahpwa lol line in android store then click official recommendations http://t.co/RM4GGpy3PU
7130,u,I have Warehouse on my island! Now my island is even more awesome! http://t.co/rFloJxIUom #android  #androidgames  #gameinsight
7134,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/gjHnkCm8Rv
7136,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/RUTmkf7c76
7137,u,I've harvested 202 of food! http://t.co/Jo7hu3UId9 #android  #androidgames  #gameinsight
7150,u,I've collected 751 gold coins! http://t.co/TsQ2aAWAMs #android  #androidgames  #gameinsight
7153,n,@Divyyyy i cant see emos cos im on android! boo! you can describe the emo though haha
7155,u,I've harvested 80 of food! http://t.co/2UQzEAicx4 #android  #androidgames  #gameinsight
7157,u,I've collected 425 gold coins! http://t.co/JJG81Hu96K #android  #androidgames  #gameinsight
7159,u,Twitter for android :D
7161,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/YA5QqEZI5X
7164,p,I hate android
7175,u,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/sTTb9yE6ho
7179,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/WBPOc9OK0h
7180,u,I've collected 11 055 gold coins! http://t.co/AYzRCRnP5X #android  #androidgames  #gameinsight
7184,u,I've just received an achievement: Frugal http://t.co/CtNsTGlETK #Android #Androidgames #Gameinsight
7188,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/xsTS3NOn0S
7203,u,I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/R4MdL1LMaH #android  #androidgames  #gameinsight
7204,u,I've just received an achievement: Beginner Spokesperson http://t.co/CtNsTGlETK #Android #Androidgames #Gameinsight
7207,u,I've just received an achievement: Creditor http://t.co/KYYaSCzrP2 #Android #Androidgames #Gameinsight
7208,u,I've harvested 248 of food! http://t.co/BiDzYdAOCs #android  #androidgames  #gameinsight
7215,u,I've just received an achievement: Regular Conversationalist http://t.co/CtNsTGlETK #Android #Androidgames #Gameinsight
7229,u,I have reached level 7 in The Tribez! Join in and try to overtake me! http://t.co/cGQzmPZpgX #android  #androidgames  #gameinsight
7230,p,Android 4.1.2 Jelly Bean update is very good.
7233,u,I have completed the quest 'Upgrade 3 Huts to ...' in the #Android game The Tribez. http://t.co/nBkJABJk5u #androidgames  #gameinsight
7239,u,Start playing Paradise Island on Android http://t.co/lKZMM12Tuj #Android #Androidgames #Gameinsight http://t.co/xuHdtarbHJ
7240,u,Start playing Paradise Island on Android http://t.co/Oqq3wxFKvz #Android #Androidgames #Gameinsight http://t.co/Vof8CvW91x
7255,u,I've harvested 240 of food! http://t.co/oLxayLIOCf #android  #androidgames  #gameinsight
7256,u,I've harvested 140 of food! http://t.co/7JJYjeLlGx #android  #androidgames  #gameinsight
7274,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/bWM3p7qKGM
7277,u,I have completed the quest 'Build a patch.' in the #Android game The Tribez. http://t.co/nBkJABJk5u #androidgames  #gameinsight
7278,u,I have Patch on my island! Now my island is even more awesome! http://t.co/mUustmnzEm #android  #androidgames  #gameinsight
7280,u,I've just received an achievement: Pioneer http://t.co/ZjOwFwUu3j #Android #Androidgames #Gameinsight
7295,p,@support hi! I can't send DM from my android phone. Can you check is there's something wrong? Thanks :)
7296,u,Start playing Rock the Vegas on Android! http://t.co/PTr5IgUGfJ #Android #Androidgames #Gameinsight http://t.co/IEoce8JMXe
7297,u,New #android #app: Loveday http://t.co/EWCi7zrwBp
7298,u,New #android #app: Fes http://t.co/a1vUiHQxTB
7299,u,New #android #app: GRAMILLA ROCKS http://t.co/f3vWlkG6RX
7300,u,New #android #app: Dj Flip Millionz http://t.co/AymNKQJfcI
7302,u,Start playing Paradise Island on Android http://t.co/mfAbzDtjHa #Android #Androidgames #Gameinsight http://t.co/HF9yZJDVxe
7332,u,I have completed the quest 'Activate the comme...' in the #Android game The Tribez. http://t.co/KUQ45egnbG #androidgames  #gameinsight
7333,u,I have Mansion on my island! Now my island is even more awesome! http://t.co/4LbNSnMWdb #android  #androidgames  #gameinsight
7334,u,I have completed the quest 'Build an Ancient Bar.' in the #Android game The Tribez. http://t.co/nBkJABJk5u #androidgames  #gameinsight
7336,u,New #android #app: Larry Wilson &amp; God's Country B http://t.co/PspORTPSws
7337,u,New #android #app: The Sick Calicos http://t.co/cJ5QmZifAl
7338,u,I have Brazier on my island! Now my island is even more awesome! http://t.co/rFloJxIUom #android  #androidgames  #gameinsight
7339,u,@jeruknipiscom Twitter for Android.
7360,p,It is better to die on your feet than to live on your knees!

By : Emiliano Zapata
Sent using AppFlute Inspirational Quotes Android App.
7364,u,New #android #app: Shana McCreary http://t.co/d9ETfkTcx1
7365,u,I have Dino`s Lair on my island! Now my island is even more awesome! http://t.co/fUnsu6cTNC #android  #androidgames  #gameinsight
7366,u,New #android #app: Downshift http://t.co/HlccaPtGwf
7385,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/N3PWqXz1bY
7388,u,New #android #app: Jason Nash http://t.co/qmCCiiJR5e
7390,u,I've collected 1 205 gold coins! http://t.co/aKnd9lAmVS #android  #androidgames  #gameinsight
7391,u,New #android #app: Steve Conover http://t.co/KghbkFhfB3
7415,u,New #android #app: Jay Elle http://t.co/xObL6IbGOy
7416,u,New #android #app: The Imperial Royal Family Thun http://t.co/BuHqp0I1z9
7420,u,Start playing Paradise Island on Android http://t.co/F6oWozPGPx #Android #Androidgames #Gameinsight http://t.co/gjdLG3QeCl
7423,u,I've harvested 330 of food! http://t.co/7LkFD2PQWJ #android  #androidgames  #gameinsight
7424,u,I've collected 9 105 gold coins! http://t.co/lrXN8WYCG1 #android  #androidgames  #gameinsight
7425,n,@LTFCNews Just about to say its down via android.Other than that its a bloody good app.Its gone down because of the high users.  #MeltDown
7426,p,Okay... Decided on my project for the summer hols: create an Android app. Lmao but that's if I can even get past the basics of coding :////
7435,u,New #android #app: Known http://t.co/B5j2Ld560m
7436,u,New #android #app: RrEADDY http://t.co/KxB14zzyvS
7437,n,#NowPlaying on @8tracks: "sleep" at http://t.co/euSmpaQaID - Sent from the 8tracks Android app
7440,u,I've harvested 1 015 of food! http://t.co/BumDVyzTYD #android  #androidgames  #gameinsight
7441,u,Start playing Paradise Island on Android http://t.co/JfxuHwrc7H #Android #Androidgames #Gameinsight http://t.co/9eeo7RWApj
7443,n,@afiqfaidhy hmm on android can forward no problem.
7444,n,Enjoying the Contemporary Christian channel by SKY.FM Radio via my Android phone http://t.co/geDNLpqz89
7446,u,I've harvested 960 of food! http://t.co/su4QrQ3jli #android  #androidgames  #gameinsight
7448,u,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/JyB4IDFyxn #androidgames #gameinsight http://t.co/BnXmWL7xYf
7463,u,New #android #app: Heinz Ross http://t.co/14B7WIcycT
7464,u,New #android #app: Radio Yesterdays http://t.co/iwypgDuKIL
7466,u,New #android #app: DJ ERNESTO CHANDLER ( Chip Dav http://t.co/PLngGxUIFK
7467,u,I have completed the quest 'Spa services' in the #Android game The Tribez. http://t.co/KUQ45egnbG #androidgames  #gameinsight
7486,u,I've harvested 30 of food! http://t.co/7dvyidNpgd #android  #androidgames  #gameinsight
7488,u,I have reached level 28 in The Tribez! Join in and try to overtake me! http://t.co/9Ohut5PIqM #android  #androidgames  #gameinsight
7490,u,I've collected 200 gold coins! http://t.co/O620ojRKeQ #android  #androidgames  #gameinsight
7491,p,@shipurumori ooo i am using android thats why ahah
7494,p,#nowplaying "Down With The Trumpets by Rizzle Kicks" on my Android Phone
7495,u,Get My Railway for free on #Android! http://t.co/VgikneVtyZ #androidgames #gameinsight http://t.co/04XPIEselh
7515,u,I've collected 3 610 gold coins! http://t.co/aKnd9lAmVS #android  #androidgames  #gameinsight
7520,u,New #android #app: Jerod Impichchaachaaha' Tate http://t.co/Qlm3JwfKX6
7521,u,New #android #app: The Dixon Creek Band http://t.co/F0KFIUaSIA
7522,u,I've harvested 740 of food! http://t.co/bpOwClWzGc #android  #androidgames  #gameinsight
7523,u,I've harvested 204 of food! http://t.co/BxAWAS8aLd #android  #androidgames  #gameinsight
7538,u,I've harvested 1 040 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight
7539,u,I've collected 2 245 gold coins! http://t.co/tBvoikBFSz #android  #androidgames  #gameinsight
7545,u,I've collected 8 240 gold coins! http://t.co/EOBEBI8Mhg #android  #androidgames  #gameinsight
7557,u,I've harvested 30 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
7558,u,Finally  I have got it! http://t.co/WXyTKkb545 #Android #AndroidGames #gameinsight #drimmi http://t.co/wVefNOZZbv
7559,u,I've collected 9 980 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
7561,u,I've harvested 297 of food! http://t.co/DKc8pBx3OE #android  #androidgames  #gameinsight
7562,u,I've collected 1 595 gold coins! http://t.co/KpetIR71kC #android  #androidgames  #gameinsight
7566,p,@ed_sez @Matt_Jordan 'fist Glasto' sounds like an insult doesn't it! One moment please while I 'fist' this stupid Android text predictor.
7568,u,I've harvested 1 135 of food! http://t.co/7LkFD2PQWJ #android  #androidgames  #gameinsight
7569,u,I have completed the quest 'Raze the Murlods` ...' in the #Android game The Tribez. http://t.co/pizXN63fV9 #androidgames  #gameinsight
7570,u,I've harvested 230 of food! http://t.co/7dvyidNpgd #android  #androidgames  #gameinsight
7581,u,I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/rFloJxIUom #android  #androidgames  #gameinsight
7583,u,I've collected 129 105 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
7584,u,Holiday in my Kingdom: I've reached level 33! Catch me if you can :)http://t.co/d7maAkHZnp #Android #AndroidGames #GameInsight
7585,u,"They Don't Know (Feat. Pill &amp; Reks)" by Statik Selektah  http://t.co/TUHCaMJ8X2 via @Songza Android app
7586,n,Day 3 of Paris fashion week and im missing everything...Why because this android is a stupid phone It fails to open simple shit -_-
7589,p,Thanks to Android for being releasing Play Books in India.....Getting through download.....
7595,p,Who can help me update jellybean android to my phone? Haisss.
7608,u,I've collected 21 275 gold coins! http://t.co/lrXN8WYCG1 #android  #androidgames  #gameinsight
7610,u,I've harvested 164 of food! http://t.co/2UQzEAicx4 #android  #androidgames  #gameinsight
7611,u,I'm playing Mystery Manor on #Android! Join me in this adventure! http://t.co/JyB4IDFyxn #androidgames #gameinsight http://t.co/SFdg56Ncrj
7612,u,I've harvested 190 of food! http://t.co/bYiIAJN9G8 #android  #androidgames  #gameinsight
7613,u,I've collected 1 450 gold coins! http://t.co/Av2qsbGpmm #android  #androidgames  #gameinsight
7615,u,I've collected 10 702 gold coins! http://t.co/lrXN8WYCG1 #android  #androidgames  #gameinsight
7634,u,I have completed the quest 'Build Dino`s Lair' in the #Android game The Tribez. http://t.co/Us2EJSlKMA #androidgames  #gameinsight
7635,u,I have completed the quest 'Build a Warehouse.' in the #Android game The Tribez. http://t.co/Us2EJSlKMA #androidgames  #gameinsight
7637,u,I've collected 1 145 gold coins! http://t.co/45M2x2fFXN #android  #androidgames  #gameinsight
7638,u,I have Warehouse on my island! Now my island is even more awesome! http://t.co/6VOsdRCU2Z #android  #androidgames  #gameinsight
7639,u,I have Dino`s Lair on my island! Now my island is even more awesome! http://t.co/6VOsdRCU2Z #android  #androidgames  #gameinsight
7641,u,I have Bathhouse on my island! Now my island is even more awesome! http://t.co/8woXMhhTpj #android  #androidgames  #gameinsight
7644,p,Android army occupies Barcelona - http://t.co/c0KwFH8bOK http://t.co/thw8yxeZQL
7653,u,I've collected 24 100 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
7654,u,I've harvested 110 of food! http://t.co/kD3So9hDkI #android  #androidgames  #gameinsight
7657,u,I've collected 6 393 gold coins! http://t.co/tBvoikBFSz #android  #androidgames  #gameinsight
7662,u,The Tribez is a great game! Try to become a tribal leader! http://t.co/LsOFuq8GUR #android  #androidgames  #gameinsight
7664,u,I have completed the quest 'Upgrade the Ancien...' in the #Android game The Tribez. http://t.co/zjNxTfoFyF #androidgames  #gameinsight
7666,u,I've collected 34 515 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
7667,u,Start playing Paradise Island on Android http://t.co/2SJOr6gmUk #Android #Androidgames #Gameinsight http://t.co/on96oNZWKj
7679,n,@Rhoulette personally I don't go with any iCrap. Nothing but bad news. Twitter application works fine in android OS.
7680,u,I've collected 44 100 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
7684,u,I've collected 7 336 gold coins! http://t.co/zFFJzko4gZ #android  #androidgames  #gameinsight
7697,u,I've collected 13 140 gold coins! http://t.co/tBvoikBFSz #android  #androidgames  #gameinsight
7699,u,I've collected 10 342 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
7700,u,I've harvested 1 085 of food! http://t.co/ekGqglF6Qr #android  #androidgames  #gameinsight
7705,u,Start playing Paradise Island on Android http://t.co/lrA93fCrgL #Android #Androidgames #Gameinsight http://t.co/IYvOHyhs62
7717,u,Start playing Paradise Island on Android http://t.co/lrA93fCrgL #Android #Androidgames #Gameinsight http://t.co/3kseyW7NNL
7723,u,I've collected 16 495 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
7749,u,I've harvested 1 145 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
7750,u,I've collected 45 300 gold coins! http://t.co/7yJCVp0Cca #android  #androidgames  #gameinsight
