id,predicted,source,source_cleaned,tweettopic,user,text
8083,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,snameofficial,"Evils ""@yaaanye: @HoluBhodun RT @Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""
8088,u,Twitter for BlackBerry,BlackBerry,Blackberry,ugarg17,Brought blackberry Z10 on my birthday. Perfect day!
8103,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,TriZzy_Trust,*joins you* RT @NjebebeM: A 25 MB blackberry bundle lasted me 2 days on MTN. I won't last 30 days with 200 MB. I'm changing..
8105,u,QuickPull,BlackBerry,Blackberry,luisfajardot,Running a @QuickPull on my BlackBerry. Brb!
8108,u,QuickPull,BlackBerry,Blackberry,margafatty,Running a @QuickPull on my BlackBerry. Brb!
8127,u,QuickPull,BlackBerry,Blackberry,Annnestoppable,Running a @QuickPull on my BlackBerry. Brb!
8128,u,QuickPull,BlackBerry,Blackberry,AmarDaud,Running a @QuickPull on my BlackBerry. Brb!
8131,u,QuickPull,BlackBerry,Blackberry,murnimaulana,Running a @QuickPull on my #BlackBerry. Brb!
8144,u,Twitter for BlackBerry??,BlackBerry,Blackberry,McFlurrrrry,@MissODriscoll Awwww!!!!! Hahahaha love it!!!!! :) :) Notice I'm still tweeting from BlackBerry :(
8146,u,QuickPull,BlackBerry,Blackberry,znd_egw,Running a @QuickPull on my BlackBerry. Brb!
8171,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Sublime_Kevin,Twitpic this Blackberry Z10 @BombshellBelle2
8185,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,dinos4wr_Paws,Bit sick of my blackberry telling me I have a facebook notif  when I'm pretty sure I don't ty
8190,u,QuickPull,BlackBerry,Blackberry,Suzuman_dayo,Running a @QuickPull on my BlackBerry. Brb!
8192,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,OxfordUnderwood,Blackberry battery life is crap
8212,negative,Twitter for BlackBerry,BlackBerry,Blackberry,siddhartha_c,I am planning to start a @BlackBerry z10 hands on camp to just show how stupid it is to compare z10 to old BBs.@BlackBerryIN #TeamBlackBerry
8214,u,QuickPull,BlackBerry,Blackberry,killer7373,Running a @QuickPull on my BlackBerry. Brb!
8219,u,QuickPull,BlackBerry,Blackberry,putri_muliana,Running a @QuickPull on my BlackBerry. Brb!
8237,u,Twitter for BlackBerry??,BlackBerry,Blackberry,CRBVMP,Blackberry z10 and an iPod sounds better  right?
8238,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Glamdo11,But if BIS is cancelled BlackBerry must just say goodbye to me  only go through this torture for BIS- #Teamdumbsmartphone
8255,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Nqoh_q,"!!!! RT ""@TiiiamO_: !!! RT @Loureighn: !!!!RT @Lord_Termterius: A BlackBerry is nothing without BIS FACT!!!!"""
8262,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,staceydamex,Blackberry's battery life are so shit
8282,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,IamLuckiie,Dear blackberry  I would like you to remove the reboot ish after app download/delete. Thanks
8284,u,QuickPull,BlackBerry,Blackberry,gleyshells,Running a @QuickPull on my BlackBerry. BBL!
8285,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,abdullahmala,How to make a Blackberry faster... Stand up straight  breathe  swing ur arm back  aim and throw the bloody thing as hard as you can
8307,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MahomiesGreysel,Blackberry phone is dead!
8308,u,Twitter for BlackBerry??,BlackBerry,Blackberry,amrit_natt,@BlackBerry hi my headphone jack keeps goin off and on and its not the headphones
8309,u,QuickPull,BlackBerry,Blackberry,rhagustinus,Running a @QuickPull on my BlackBerry. Brb!
8311,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Sweet_Purgatory,Or 3210i? @Potz56: did you have a 5110 before?! O_o T @BombshellBelle2: Blackberry z10 is the best phone I have ever used! BlackBerry_ZA
8313,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,JustJuning,Thanks to Airtel I'm still online   idea has mass homicide planned out. All my phones dead  exdcept my old Blackberry
8315,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Ricky4Fingers,If you can put your charger into your BlackBerry without looking or in the dark you are a true fucking Jedi and I salute you!
8316,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ZeusAuthentic,Not sure but Its a phone I think V(0_o)vRT @TiiiamO_: !!! RT @Loureighn:!!!RT @Lord_Termterius: A BlackBerry is nothing without BIS FACT!!!!
8338,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MissEdekhe,"Curve3""@Questionnier: Your 1st blackberry?"""
8341,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Lipstyyyy,@MichaelDowrick I almost cried  I was sad  then I got my rubbish blackberry sorta working but it changes language when I text #win #blessme
8343,u,Twitter for BlackBerry??,BlackBerry,Blackberry,benrichardson14,@theamberwatler if you get a blackberry I can give you my pin :) xx
8345,u,QuickPull,BlackBerry,Blackberry,sctr1francis327,...running a @QuickPull on my Blackberry. follow me on twitter  ---&gt; @sctr1francis327 ???
8348,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,DeiivyVidal,My Blackberry filled with a whole bunch of women wasting time 8'
8349,u,QuickPull,BlackBerry,Blackberry,DITOPRAB,Running a @QuickPull on my BlackBerry Torch 3 (Monza 9860). I'll Be Back!
8368,u,Twitter for BlackBerry??,BlackBerry,Blackberry,IamMrSilk,Is your Blackberry Taking forever to do anything?? - Hold Down ALT Press L+G+L+G then Blackberry Button select Clear Cache! Now its quicker!
8370,u,UberSocial for BlackBerry,BlackBerry,Blackberry,MTaufiqRizal,From UberSocial Blackberry
8373,u,QuickPull,BlackBerry,Blackberry,cyn_cyns,Running a @QuickPull on my BlackBerry. Brb!
8374,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Dee_mak,That's why usa replyi? Lol RT @paleeluva: I cant find my blackberry. :(
8375,u,UberSocial for BlackBerry,BlackBerry,Blackberry,yaaanye,"Lol RT @snameofficial: Evils ""@yaaanye: @HoluBhodun RT @Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""
8391,u,QuickPull,BlackBerry,Blackberry,suzyyana,Running a @QuickPull on my BlackBerry. Brb!
8399,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,dek_achu,If you have blackberry don't forget to ask for bb pin :)
8400,u,UberSocial for BlackBerry,BlackBerry,Blackberry,AsandeFM,"Already have moving plans in place..RT @JUSTMZEE: We should interview the MTN BlackBerry users :""D"
8420,u,QuickPull,BlackBerry,Blackberry,irone_868687,Running a @QuickPull on my BlackBerry. Brb!
8421,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MCR2G,#????????????_????????_???????? #BlackBerry #????_???? #????????_???????? #bb_pin #BBM #BB #??????????_????????_???????? #????????_????????_????????  PIN:298A4C9E
8422,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,god_has_plans,My dt work can't really see the there a blackberry I phone and on ald slide phone :) @ffion_2013 http://t.co/5AlamltuAR
8425,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,AnnieKeating11,I know I said I hate my blackberry but I'm really starting to miss it ???
8446,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Kobzzwood,RT @MarvinsCorridor: Although I hate Blackberry?s as smartphones  there?s more to them than BBM
8457,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ojayibrahim,@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?Cc@itz_ChuBBie  lols
8458,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,itsHBK,Using the blackberry feels weird
8459,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,iiMarnix_023,I've just won a big $4.09K pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/CpPPYEOZxm
8480,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,ChiefTeller,@Fresh_Lezinto fede heard that capped line of 200mb is for the new Blackberry 10... Mara sizo bona
8484,u,UberSocial for BlackBerry,BlackBerry,Blackberry,shifasabillaptr,@HooliganQuotes blackberry?! ah yes! Mr. Mars  can I have your blackberry messenger PIN? @BrunoMars *it's imposibble*
8485,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Tempies318,@BlackBerry_ZA awesome! Thanks
8486,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Jxrvxs,i wish you could turn the blackberry camera sound off
8488,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Kobzzwood,RT @AshleyNieuws: It's girls like her that cheapened BlackBerry and now that she's moved on  she feels she must throw stones behind her ????
8491,u,QuickPull,BlackBerry,Blackberry,gengenlu,Running a @QuickPull on my BlackBerry. Brb!
8514,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,KBrundell,How I managed to get a V ticket using my blackberry curve I will never know. wow
8515,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,Dyendhaaa,My Boyfriend Is Blackberry.. Hahahahahax_x
8516,positive,Texas Hold'em King LIVE,BlackBerry,Blackberry,coenvdb,I've just unlocked the Welcome Back! (10 points) achievement in #THKLive for #BlackBerry!
8540,u,Twitter for BlackBerry??,BlackBerry,Blackberry,chloechurch98,My mum just text me saying she bought herself a blackberry  urm wot?
8542,u,QuickPull,BlackBerry,Blackberry,Kang_Jamil,Running a @QuickPull on my BlackBerry. Brb!
8562,u,QuickPull,BlackBerry,Blackberry,fypsy,Running a @QuickPull on my BlackBerry. Brb!
8564,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,DJswizz_,@SbuSi_M give Cell C a chance  well Vodacom rolls well on 3G sometimes  depending on the kinda BlackBerry u use.
8565,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,gabrielacesaria,I've just won a big $75875 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/nTWVgoDXUy
8587,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Vnwosu,If ur bf no fit buy BB10 for u  no worry. Even the world best footballer dey use Blackberry Curve. Be contented. Lol http://t.co/eL8oRWogo0
8588,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,apesh786,I buy my blackberry
8609,u,QuickPull,BlackBerry,Blackberry,eishellecellona,Running a @QuickPull on my BlackBerry. Brb!
8610,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Portable_Pabby,Well its an mp3 player RT @TiiiamO_: !!! RT @Loureighn: !!!!RT @Lord_Termterius: A BlackBerry is nothing without BIS FACT!!!!
8612,u,QuickPull,BlackBerry,Blackberry,ruslidesa,Running a @QuickPull on my BlackBerry. Brb!
8658,u,Twitter for BlackBerry??,BlackBerry,Blackberry,TofiDon,@BlackBerry_ZA I see that decision affecting ur sales for ur smart phones.
8660,u,QuickPull,BlackBerry,Blackberry,theobornathya,Running a @QuickPull on my BlackBerry. Brb!
8683,u,QuickPull,BlackBerry,Blackberry,chichausky,Running a @QuickPull on my BlackBerry. Brb!
8684,u,Twitter for BlackBerry??,BlackBerry,Blackberry,LindaMellor,@AtTheFullDraw thanks David  it's just a blackberry photo. The seriously good ones are on my camera.
8686,negative,Twitter for BlackBerry,BlackBerry,Blackberry,ReviewMe,@BlackBerry_ZA I most certainly am will be doing a review shortly
8688,u,Twitter for BlackBerry??,BlackBerry,Blackberry,rahmatkoplak1,God by blackberry
8712,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,KenKby,Ok  so MTN is well within it's rights (in the terms and conditions that we don't read) to unilaterally kill BlackBerry BIS (as we know it)
8714,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Clara_Luvita,TINGGAL 6 JAM LAGI UTK DAPETIN SAMSUNG GALAXY TAB 2 + BLACKBERRY CURVE 9220 DARI @/EpsonL100 BURUAN!! DAFTAR DISINI ?? http://t.co/fRAokV2W8Y
8715,u,QuickPull,BlackBerry,Blackberry,normeelopez,Running a @QuickPull on my BlackBerry. Brb!
8731,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,TJamesDrysdale,So nice to have my blackberry back :')
8732,u,QuickPull,BlackBerry,Blackberry,HarizDot,Running a @QuickPull on my BlackBerry. Brb!
8735,u,Twitter for BlackBerry??,BlackBerry,Blackberry,supa_stingray,"@kaynamethe  ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""
8738,u,QuickPull,BlackBerry,Blackberry,AddaFernandez,Running a @QuickPull on my BlackBerry. Brb! xoxo! Adda :)
8740,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Theniolar,"@bodekom92  ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""""
8761,u,QuickPull,BlackBerry,Blackberry,irwinenter,Running a @QuickPull on my BlackBerry. Brb!
8763,u,Twitter for BlackBerry??,BlackBerry,Blackberry,wassuphazzaa,Any blackberry photo app suggestion?
8764,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Teemerh_Z,"=)))) @Mss_ayma QuestionsNG: Cc that your friend you Can Sell for a blackberry charger ??Cc @Mss_ayma"" Kut! i'll pretend I dint see dat-___-"
8765,u,QuickPull,BlackBerry,Blackberry,Heboh87,Running a @QuickPull on my BlackBerry. Brb!
8778,u,QuickPull,BlackBerry,Blackberry,nicasebastianC,???Running a @QuickPUSH on my BlackBerry. brb! ???
8781,u,QuickPull,BlackBerry,Blackberry,nyomanafind,Running a @QuickPull on my BlackBerry. Brb!
8782,u,QuickPull,BlackBerry,Blackberry,iamATHET,I'm running a @QuickPull on my BlackBerry. I'll be right back! :)
8783,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,Kobzzwood,RT @JeromeSchmidt: RT @Antoniasword: Over the age of 16 with blackberry as your main phone? Your going wrong ... http://t.co/ohny5rm6Hp
8787,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,animesh_rathi,Blackberry Z10 giving tough competition to Bajaj Discover  Splendor &amp; Passion.
8788,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,cjmokas,Life was much easier when BlackBerry and Apple were just fruits
8811,u,Twitter for BlackBerry??,BlackBerry,Blackberry,stcharles_,"Like seriously!?""@Jaenil: Blackberry ain't just smart anymore !!!"""
8814,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,miss_banwell,@SamsungMobileSA @electricmusicsa  my #GALAXYS3 mini may be small but it would be big enough to kick the crap out of my decrepit blackberry!
8834,u,QuickPull,BlackBerry,Blackberry,sharontasha,Running a @QuickPull on my BlackBerry. Brb!
8836,u,Twitter for BlackBerry??,BlackBerry,Blackberry,vvolfmist,i hate it when im on my blackberry and someone tweets me an emoji bc all i see is a black square
8854,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,yggonzal,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/gkcPIoj2ei
8855,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,shabeeribm,We don't want to be in Rs 5 000 - Rs 7 000 market  says BlackBerry India MD Sunil Dutt - The Economic Times http://t.co/pajjw0uNGP
8856,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,Chunkey_Love,FML my memory card is kaput again! Music  pics  vids..everything gone! I hate my BlackBerry sfm!!
8878,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Michelle_Viola,TINGGAL 6 JAM LAGI UTK DAPETIN SAMSUNG GALAXY TAB 2 + BLACKBERRY CURVE 9220 DARI @/EpsonL100 BURUAN!! DAFTAR DISINI ?? http://t.co/rgm2JGfzmB
8879,u,QuickPull,BlackBerry,Blackberry,CaromienMoller,Running a @QuickPull on my BlackBerry. Brb!
8881,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Reza187,Every1 tweeting I love my samsung from a blackberry lol go fly a kite
8882,u,QuickPull,BlackBerry,Blackberry,ptigua,Running a @QuickPull on my BlackBerry. Brb!
8903,u,QuickPull,BlackBerry,Blackberry,SupeeerbCesz,Running a @QuickPull on my BlackBerry. Brb!
8904,u,Twitter for BlackBerry??,BlackBerry,Blackberry,GregShakes,"Curve 2""@Questionnier: Your 1st blackberry?"""
8925,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,TheMightyMrM,This blackberry of mine is truly the worst phone I have ever had. Soo many issues and problems. #fail #howwasthiscrapeverpopular
8926,u,QuickPull,BlackBerry,Blackberry,SunsetGl0w,Running a @QuickPull on my BlackBerry. Brb!
8927,u,QuickPull,BlackBerry,Blackberry,khairul_azman,Running a @QuickPull on my BlackBerry.
8949,u,QuickPull,BlackBerry,Blackberry,amir_aziziii,Running a @QuickPull on my BlackBerry. Brb! Je reviens dans un moment!
8954,u,QuickPull,BlackBerry,Blackberry,josealexanderld,Running a @QuickPull on my BlackBerry. Brb!
8956,u,QuickPull,BlackBerry,Blackberry,FebbyNovitasari,Running a @QuickPull on my BlackBerry. Brb!
8977,u,Twitter for BlackBerry??,BlackBerry,Blackberry,tamilvi,In #BlackBerry #ApplicationWorld is no #BlackBerryWorld but not wonder &amp; not amazing for #BB7 so wanna buy #BB10 #Q10. Wen wil it hit India.
8978,u,QuickPull,BlackBerry,Blackberry,alisundulangit,Running a @QuickPull on my BlackBerry. Brb!
8985,u,Twitter for BlackBerry??,BlackBerry,Blackberry,rpmishra,Finally got a latest @blackberry !!
8986,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ultraprince,"Cc @efaycavalli ""@QuestionsNG: Cc that your friend you Can Sell for a blackberry charger ?"""
8987,u,QuickPull,BlackBerry,Blackberry,yenzgutierrez,Running a @QuickPull on my BlackBerry. Brb!
9009,u,Twitter for BlackBerry??,BlackBerry,Blackberry,libbyc_41,@BlackBerryHelp hey my dp won't change on blackberry messenger what should I do?
9010,u,QuickPull,BlackBerry,Blackberry,eeliehm,Running a @QuickPull on my BlackBerry. Rabbit. Rabbit. :D
9012,u,Twitter for BlackBerry??,BlackBerry,Blackberry,kimentha,@BlackBerry_ZA. 271DA411
9013,u,QuickPull,BlackBerry,Blackberry,CharleeeGreen,Running a @QuickPull on my BlackBerry. Brb! :)
9015,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Graftonofficial,Bet I get re tweeted bare it just doesn't come up on my phone #PeakUM how do I sign out of twitter on internet on blackberry not the app?
9035,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Nus_ismahero,@Reza187: Every1 tweeting I love my samsung from a blackberry lol go fly a kiteow :/
9037,u,QuickPull,BlackBerry,Blackberry,anisakurnia,Running a @QuickPull on my BlackBerry. Brb!
9038,u,UberSocial for BlackBerry,BlackBerry,Blackberry,attaswitch,Be grateful. Then put it on silent RT @phoenixx_chi: Can't even use touch my blackberry any longer during work ... http://t.co/MsyVXRvqyh
9039,u,Twitter for BlackBerry??,BlackBerry,Blackberry,libbyc_41,@BlackBerry hey my dp won't change on blackberry messenger what should I do?
9040,u,QuickPull,BlackBerry,Blackberry,Hydro056,Running a @QuickPull on my BlackBerry. Brb!
9041,u,QuickPull,BlackBerry,Blackberry,yuckian09,Running a @QuickPull on my BlackBerry... Brb in a minute! God bless everyone!
